time_spent,first_deposit_amount,user_id,churned,risk_tolerance_high,risk_tolerance_low,risk_tolerance_medium,investment_experience_extensive,investment_experience_good,investment_experience_limited,investment_experience_none,liquidity_needs_not_important,liquidity_needs_somewhat_important,liquidity_needs_very_important,platform_Android,platform_both,platform_iOS,instrument_type_first_traded_adr,instrument_type_first_traded_etp,instrument_type_first_traded_mlp,instrument_type_first_traded_other,instrument_type_first_traded_reit,instrument_type_first_traded_stock,time_horizon_long,time_horizon_medium,time_horizon_short,first_trade,last_trade,trading_span,total_trades,time_per_trade,trades_per_day,max_daily_change,min_daily_change,max_daily_abs_change,mean_daily_change,balance_on_last_active_day,total_active_days
7.90135,1000.0,c2a9d850c1123c30227c01f7e3935a47,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.03135456349206349,1.4444444444444444,1041.4,-1041.4,1041.4,0.0001373626373631371,1050.4,252
0.0,50.0,a96a46a5c4d6e7a150b56f20aabac048,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,776.69,-768.2588,776.69,0.7714560439560442,778.34,252
10.3866,1500.0,0b1875d91ae796072d3430b5575912fa,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,252,0.041216666666666665,1.4444444444444444,1777.6,-1778.08,1778.08,0.4771703296703298,1754.64,252
9.60575,30000.0,7ebbde8a294fd4ac4a89709a7a51f727,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.03811805555555556,1.4444444444444444,2105.73,-2108.18,2108.18,0.18771978021978064,2060.9,252
0.0,200.0,2f48082b7ed0d0299cebff57520af89b,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,3618.86,-3578.92,3618.86,8.902032967032968,3630.91,252
27.6830666667,225.0,0cebf6b8b2427a4ef9aaf5a3d5dec540,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.10985343915357143,1.4444444444444444,505.58000000000004,-499.58,505.58000000000004,0.4334065934065934,363.08,252
15.2493,200.0,c6e72465048bba7eb74fb7e34b373dba,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2016-08-18,2017-08-17,364,252,0.06051309523809524,1.4444444444444444,13255.52,-13403.99,13403.99,32.381291208791204,12234.21,252
35.2051166667,10.0,cc80807fdfce7453657d176a4ff60470,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.1397028439154762,1.4444444444444444,1505.1581,-1502.3819,1505.1581,-2.707028846153846,189.7225,252
35.8377333333,10.0,939f5231ba4bddba3a192f0f029cd64e,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,48,0.7466194444437501,7.583333333333333,94.38,-94.38,94.38,1.3689705882352943,103.38,48
0.0,100.0,6b7bc494bac2b0cbcbd367ee29a66c29,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,165.41,-165.85,165.85,-0.20074175824175822,100.0,252
3.32621666667,50.0,3d3287d57b29b6eb6e5ad3b4cb6df116,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2016-08-18,2017-08-17,364,160,0.0207888541666875,2.275,1108.28,-1086.96,1108.28,2.543756936416185,926.12,160
26.7433333333,500.0,eaabac9b73000537972e839b5c390f23,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.10612433862420635,1.4444444444444444,780.36,-782.09,782.09,2.033763736263736,763.49,252
6.39675,50.0,affeed3ede5ab41c5a254de371124f1c,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,55,0.11630454545454545,6.618181818181818,149.86,-148.7,149.86,1.4267532467532469,155.99,55
48.6340333333,500.0,9eb21dee6f186a8ba57114644d7c2a26,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,192,0.25330225694427083,1.8958333333333333,5246.16,-5223.77,5246.16,16.651588447653427,5112.49,192
20.8476666667,5.0,ada81712303fb4e43420aae7ab1586d7,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,119,0.1751904761907563,3.0588235294117645,52.9,-52.58,52.9,0.025443786982248504,53.69,119
95.8932833333,300.0,a0982a98d89c24747aee42903b27a627,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,109,0.8797548929660551,3.3394495412844036,1131.86,-1116.94,1131.86,1.0725477707006368,214.38,109
21.1564333333,50.0,10bdb58d338893d887b79bdaa8646ace,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,251,0.08428857901713148,1.450199203187251,7313.53,-7238.51,7313.53,19.776204986149583,7189.21,251
35.3049833333,100.0,3d9bdd7920e837337b709e5a33f66b37,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.14009914021150793,1.4444444444444444,2977.886,-2977.886,2977.886,0.5940934065934059,923.8,252
0.0,100.0,ef271ed3ef6e98ca77f7060d815f9b77,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,290.7419,-287.695,290.7419,-0.2524601648351648,203.7669,252
17.9487,1500.0,0876a580e817355dbbf39889baabf12e,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.071225,1.4444444444444444,1792.57,-1626.63,1792.57,-2.8828406593406593,356.036,252
0.0,20.0,61e3d99909f2ea13a63edb36cc3ff40b,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,16.77,-16.82,16.82,-0.0195054945054945,18.12,252
50.6181666667,500.0,7b547904370c9cf70428f96104a1cb5a,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2016-08-18,2017-08-17,364,168,0.3012986111113095,2.1666666666666665,3419.78,-2366.0035,3419.78,5.028474025974026,2222.95,168
27.8843333333,5000.0,619f8fd17d3cd548112f6cf3049b5d0b,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.11065211640198412,1.4444444444444444,19252.77,-19305.41,19305.41,13.23076923076923,18693.93,252
13.2381833333,5000.0,935e1f7b1918e86662e93eca768aa272,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,236,0.056093997175,1.5423728813559323,5302.14,-5270.68,5302.14,3.4268731563421815,5231.49,236
12.9791166667,200.0,bd78cb21ab479ffac3acbccb0e6946a4,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.05150443121706349,1.4444444444444444,4195.02,-4168.27,4195.02,5.029010989010989,4112.03,252
11.1743166667,100.0,72d1c2a8182d472d5cbf7b03b1c674e4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,251,0.04451918990717131,1.450199203187251,492.04,-509.94000000000005,509.94000000000005,0.6041828254847645,309.61,251
3.6573,50.0,e335c2b62c1838f35bc933e28ea7419f,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,123,0.029734146341463416,2.959349593495935,200.13,-200.13,200.13,0.8495454545454546,200.3,123
9.31225,500.0,f666d4927c4b9da4a8853f1c87cf039b,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.036953373015873016,1.4444444444444444,10992.3792,-10988.93,10992.3792,28.219010989010986,10720.34,252
27.7394333333,500.0,7d3072275cce974cb3fb21b9d2864278,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2016-08-18,2017-08-17,364,252,0.11007711640198413,1.4444444444444444,2209.5,-2196.22,2209.5,5.786483516483516,2140.12,252
28.281,300.0,c5747f109401ff00723d72a38b373a10,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.11222619047619047,1.4444444444444444,1882.26,-1887.3,1887.3,-0.1726373626373624,1835.96,252
46.7799666667,5000.0,605f1732e5cf54956de38329da8ea557,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.18563478835992062,1.4444444444444444,16745.8,-16267.78,16745.8,30.50096153846154,16185.13,252
0.0,25000.0,d597b74a14e29af3b557d3831ec8bb32,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,39778.52,-39802.37,39802.37,46.28104395604395,39526.56,252
15.25195,70.0,51b2745b4dedba96ce7c97090e31c056,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,95,0.16054684210526315,3.831578947368421,363.39,-365.825,365.825,1.1086691176470589,162.69,95
18.0754,50.0,1e9dbcd09018bb63d5a17fd479a8082a,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.07172777777777777,1.4444444444444444,7.710000000000001,-7.710000000000001,7.710000000000001,0.0,16.71,252
11.1160333333,100.0,119c3e88f74e5bb00609692e04461af0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.04411124338611112,1.4444444444444444,283.41,-271.06,283.41,0.2766483516483516,238.07,252
84.3348833333,100.0,4931ac74e633ce797767e48de28eb746,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,182,0.4633784798532967,2.0,95.32,-95.17,95.32,-0.055992366412213744,78.16,182
74.48575,1000.0,64fcbb20ea048a3baec062c9556f7522,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,251,0.2967559760956175,1.450199203187251,2831.16,-2854.96,2854.96,-2.239930747922437,1607.795,251
0.0,200.0,f5d45015051bd8681ffdf3140d0bf648,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,747.05,-745.34,747.05,0.1289560439560438,708.18,252
0.0,1000.0,02eda400c8e3886f0d795a486374ae83,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,66128.15,-68765.43,68765.43,67.11535714285714,68265.67,252
4.79701666667,1019.59,ed6db5ce74ac1a09492204e398eac560,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.019035780423293652,1.4444444444444444,2554.63,-2588.54,2588.54,-4.042005494505495,520.48,252
1.26361666667,630.3,0ff81e2b8872dd9d81ee050d4deba5a6,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.00501435185186508,1.4444444444444444,5563.16,-5526.0,5563.16,7.877197802197803,5493.22,252
14.8814166667,300.0,77f18bbd41652a4d2bcebd1d955c14b3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2016-08-18,2017-08-17,364,201,0.07403689883930348,1.8109452736318408,556.91,-556.91,556.91,-0.40296551724137936,173.62,201
8.97243333333,300.0,27640f40cb7fa3a0ecd5027962910502,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.035604894179880955,1.4444444444444444,271.78,-255.65499999999997,271.78,-0.24361950549450545,161.24,252
66.17985,20.0,52ba89ea3819d1548d44607b7d4539b7,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,129,0.5130220930232559,2.8217054263565893,2134.31,-2014.57,2134.31,9.91554347826087,1866.74,129
0.0,10.0,4eb3b081fd8307115bab337485fb23d1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,220,0.0,1.6545454545454545,22.12,-20.82,22.12,0.04574132492113565,28.58,220
0.0,200.0,87ae0a29e530d8ab22898ec895c6986a,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,2378.5151,-2382.9618,2382.9618,3.0777991758241763,2224.4569,252
39.6213833333,100.0,060d999e86adf5f1e42f83849d32a740,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,8,4.9526729166625,45.5,362.43,-365.42,365.42,21.063333333333333,371.43,8
26.4593333333,2000.0,c8b438a959538261b3eae4b2b839dfd1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2016-08-18,2017-08-17,364,121,0.21867217630826444,3.0082644628099175,3165.8,-3182.0,3182.0,15.568720930232557,2754.45,121
0.0,200.0,be4a78ccfb9a76efba86bff30edc8ae4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,504.75,-506.0,506.0,-0.14271978021978035,462.5,252
5.03508333333,150.0,83dc7d45915184fbc6dab8d55209aee4,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,214,0.023528426791261683,1.7009345794392523,343.59,-342.47,343.59,-0.3411813186813187,228.5,214
2.63665,1000.0,67b6669c9b31181819c2497c39871ff2,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,226,0.011666592920353982,1.6106194690265487,3135.97,-3148.47,3148.47,1.0612637362637367,500.0,226
0.0,100.0,e5de2ca5747e3a59c6af40e036beb7fe,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2016-08-18,2017-08-17,364,201,0.0,1.8109452736318408,93.5,-94.58,94.58,-0.01832191780821916,94.65,201
3.43285,500.0,66c4be5391b21f407c76c28ef07ccef6,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,131,0.02620496183206107,2.7786259541984735,588.59,-589.695,589.695,-0.08558685446009381,10.79,131
0.0,500.0,8b551f23679b656182b36dfff145f601,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,5381.01,-5369.14,5381.01,9.777912087912087,5283.15,252
1.75563333333,50.0,e257fbc0c2e4e96384f8925766baeed6,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,10,0.175563333333,36.4,42.1653,-41.62,42.1653,0.0425000000000001,51.03,10
12.0151833333,4000.0,85310ae8cb9be0e352503342f13142ee,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,138,0.08706654589347826,2.63768115942029,3957.5,-3950.34,3957.5,0.2984924623115605,74.75,138
16.4207833333,130.0,c90ae8559f5c56f29fbbbf9cbc815838,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2016-08-18,2017-08-17,364,187,0.08781167557914439,1.946524064171123,180.81,-181.73,181.73,0.13512727272727265,60.3,187
20.5643,500.0,485549bfa3b09b14f08c619aee9ab5fe,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.08160436507936508,1.4444444444444444,624.4,-625.035,625.035,0.2595054945054943,633.4,252
0.875016666667,100.0,8b0452100f8528a0b78e2c5b96e65595,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,189,0.00462971781305291,1.9259259259259258,667.97,-668.71,668.71,2.022956204379562,666.91,189
0.319266666667,40.0,5c7581586905335c60cc572b59a96120,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0012669312169325396,1.4444444444444444,17.7444,-17.6495,17.7444,-0.005657967032967033,24.59,252
18.0674333333,100.0,4fe891cf2fbbc85df98fdc367ba084a0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,193,0.09361364421398963,1.8860103626943006,5556.87,-5469.18,5556.87,18.702571428571428,5340.45,193
0.0,3000.0,3c5b3d054e5e28624e7944a73b622d6c,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,22232.79,-21925.19,22232.79,-13.24398351648351,15228.36,252
15.9175166667,75.0,4a7f176dbe5cf1b986b4724ccfcf65e7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.06316474867738095,1.4444444444444444,49.04,-49.04,49.04,0.0,58.04,252
12.6217333333,1500.0,b6315d5cf1d9d367a5ceb37011a7f6fd,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2016-08-18,2017-08-17,364,237,0.05325625879029536,1.5358649789029535,16233.2,-16029.04,16233.2,36.39111764705883,13917.09,237
3.44388333333,20.0,32b8547296a2c929ef095b5c5212b585,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,155,0.022218602150516128,2.3483870967741933,9.239999999999998,-8.84,9.239999999999998,0.010446428571428579,16.42,155
3.77341666667,20.0,9b45c97d6833ff6c7f344a50bb3cea23,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,163,0.023149795501042948,2.233128834355828,11.0,-11.010000000000002,11.010000000000002,-0.005232067510548517,18.76,163
10.6246833333,50.0,2d76fafa89066ffb187dfd4deb5de972,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,172,0.06177141472848837,2.116279069767442,1754.29,-1738.55,1754.29,-0.46338104395604424,192.79,172
5.97563333333,500.0,deb85c030c56bc7206d16b4359de8147,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.02371283068781746,1.4444444444444444,1033.19,-1017.6800000000001,1033.19,1.5439285714285715,1057.15,252
81.6359,100.0,34d1b71123f2fedd374a48ac6c2ad852,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.32395198412698417,1.4444444444444444,33002.03,-32841.7,33002.03,-45.277115384615385,7458.93,252
0.0,4000.0,c903d0a5965bc50f1457053081d2daa3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,251,0.0,1.450199203187251,78876.94,-78611.32,78876.94,83.1691966759003,74394.21,251
17.38405,1.0,c194e1d3a011c0d97ebd99163056f545,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,166,0.10472319277108433,2.1927710843373496,163.65,-159.33,163.65,0.15960499999999994,138.3952,166
68.78805,100.0,9821c50be75fdb99d3cdfd4ec0968ba6,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,126,0.5459369047619047,2.888888888888889,3191.3999999999996,-3051.0599999999995,3191.3999999999996,6.887032967032967,1398.94,126
0.0,500.0,6f039db82781f6933b1f0f79cc811082,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,4449.07,-4442.11,4449.07,3.265192307692307,4397.23,252
0.0,150.0,64d71ccb5f0a8334ea626d21fc717559,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,6867.0983,-6852.439,6867.0983,8.932936813186814,6689.99,252
29.9833833333,100.0,cd494c4cabd6bb8dc06dd47644ae269a,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,212,0.14143105345896226,1.7169811320754718,181.12,-181.66,181.66,-0.22810163934426228,22.88,212
4.17238333333,30.0,d98a1da169da62f4f5566bd287e3f076,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.016557076719563493,1.4444444444444444,26.03,-26.03,26.03,0.0,35.03,252
0.512083333333,100.0,1805a96756c07314308952b7334ab200,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2016-08-18,2017-08-17,364,252,0.002032076719575397,1.4444444444444444,2002.23,-2094.13,2094.13,0.5479395604395599,1054.6,252
32.0682666667,100.0,405085385bf1466b2f22426ca0d01e45,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,110,0.29152969697,3.309090909090909,102.43,-101.27,102.43,-0.03435897435897436,94.64,110
64.4748666667,10.0,5a863b2bc04beb83abd3dfa28e6a2495,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,153,0.4214043572986928,2.3790849673202614,386.6066,-391.98,391.98,0.17043205574912898,71.03,153
1.80933333333,100.0,416f240ebb7242226caba938452fb29d,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,86,0.02103875968988372,4.232558139534884,491.094,-498.837,498.837,-1.5117377622377621,75.48,86
215.792233333,500.0,203eda81a3737ccc1dc46103f01d6486,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,136,1.5867075980367649,2.676470588235294,12731.3,-12247.77,12731.3,51.03077720207254,10348.94,136
52.757,2500.0,188cc66350e11554c9062ba8cd1e3a99,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,119,0.4433361344537815,3.0588235294117645,2566.35,-2579.4,2579.4,-1.3005917159763325,2267.0,119
0.0,500.0,d19f0b3816037a973f6bb8118e74d999,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,10695.31,-10689.08,10695.31,12.837170329670329,10718.88,252
17.3494,50.0,a8fbcba7c471cf5e348b3300d578da76,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,158,0.10980632911392404,2.3037974683544302,133.2,-128.43,133.2,0.38203539823008853,138.35,158
16.3983,25.0,841977bf1f741daf6199f85611b41adf,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,2016-08-18,2017-08-17,364,251,0.06533187250996016,1.450199203187251,315.37,-316.36,316.36,0.5002216066481995,255.58,251
25.0594666667,1.0,efd9dabdb375481bb572ec6b6ffbb802,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,131,0.19129363867709925,2.7786259541984735,1335.54,-1319.9,1335.54,6.388494623655914,1297.06,131
10.436,50.0,82b56bca1dcf23867f2d3a6131102e66,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.041412698412698415,1.4444444444444444,36.86,-36.06,36.86,0.02379120879120878,42.44,252
70.7820166667,25.0,a359dd72a0fbc538e1a4fcb3927d1d44,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,127,0.5573387139110236,2.8661417322834644,44.3171,-45.62,45.62,0.10177802197802197,42.5376,127
26.43445,5.0,0b394cd74a8b89e6a38440b953c58363,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,116,0.2278831896551724,3.1379310344827585,834.3,-834.05,834.3,-0.0077844311377249596,28.3,116
40.1816166667,1500.0,8f63910daf65eded21ebf76528edb881,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,35,1.1480461904771428,10.4,1528.59,-1520.65,1528.59,0.006326530612243785,1501.26,35
8.0605,15.0,2586468e2f4fbe42e39bdb51ce088618,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,67,0.12030597014925372,5.432835820895522,2648.69,-1803.77,2648.69,1.7445701357466061,400.01,67
0.0,500.0,e041fa1a047957072aa4db6f363071fa,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2016-08-18,2017-08-17,364,252,0.0,1.4444444444444444,290.822,-280.133,290.822,-0.7084450549450548,15.48,252
5.81531666667,2000.0,87f455de02c084c7603a16993a66a051,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2016-08-18,2017-08-17,364,252,0.023076653439166667,1.4444444444444444,7754.61,-7748.9,7754.61,-5.166510989010988,4514.77,252
70.77405,111.8,b4ec0c3667f38e95aa21a24b6d84d841,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,154,0.45957175324675326,2.3636363636363638,2097.28,-2112.28,2112.28,2.191772727272727,763.91,154
11.056,500.0,6eb9b0a7f9b4d81ff582ee97d3fa474d,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,2016-08-18,2017-08-17,364,239,0.04625941422594142,1.5230125523012552,526.53,-528.49,528.49,0.9976162790697675,391.9,239
